date,year,ticker,country,sector_2sic,ret_1m_pct,ret_3m_mean,ret_3m_vol,log_market_value,mktcap_growth_1m,dividend_yield,dividend_yield_lag1,esg_score_lag1,rf_usa,cpi_usa,fx_rate,esg_score
2019-12-31 00:00:00,2019,U:GDOT,USA,73,-0.019255693,-0.017756637,0.159172682,7.089968497,-0.019361535,0,0,26.14,0.0014,108.4201,1,26.14
2014-12-31 00:00:00,2014,J:TDN,Japan,36,0.001398714,0.056215784,0.090532979,13.7406453,0.001398379,1.12,1.12,76.68,0,99.06969,119.3213,76.68
2018-12-31 00:00:00,2018,BRID,USA,20,0.11880597,0.054772133,0.06626727,5.194954854,0.118858561,0,0,9.79,0.002,105.9979,1,9.79
2018-12-31 00:00:00,2018,J:QWN,Japan,28,-0.093632828,-0.070727311,0.065614524,12.70940164,-0.093630529,2.4,2.18,28.66,0.002,105.9979,112.2248,28.66
2021-12-31 00:00:00,2021,J:VISI,Japan,48,-0.017687334,-0.021985585,0.021918711,12.46646381,-0.017730534,3.25,3.19,12.89,0.0001,117.6295,113.9235,12.89
2023-12-29 00:00:00,2023,UAL,USA,45,0.047197943,8.30357E-05,0.154411397,9.5129581,0.047208032,0,0,56.54,0.0043,129.4194,1,56.54
2014-12-31 00:00:00,2014,GILD,USA,28,-0.060406711,-0.037518417,0.080683742,11.85861084,-0.066425194,0,0,67.42,0,99.06969,1,67.42
2018-12-31 00:00:00,2018,U:AROC,USA,73,-0.265631738,-0.139452679,0.137013671,6.875985935,-0.265690852,7.05,5.18,50.88,0.002,105.9979,1,50.88
2019-12-31 00:00:00,2019,HBNC,USA,60,0.00956692,0.033195922,0.024827357,6.750563312,0.009700708,2.53,2.55,44.49,0.0014,108.4201,1,44.49
2019-12-31 00:00:00,2019,F:EDF,France,49,0.064796588,-0.003330015,0.085411333,10.33568287,0.083153234,3.12,3.32,71.15,0.0014,108.4201,0.89996,71.15
2020-12-31 00:00:00,2020,CTMX,USA,87,-0.128838566,0.000838081,0.132406105,5.712973441,-0.128995138,0,0,37.64,0.0001,109.8968,1,37.64
2020-12-31 00:00:00,2020,U:WY,USA,24,0.161268125,0.060755533,0.102240444,10.1277329,0.154614387,2.03,2.34,78.59,0.0001,109.8968,1,78.59
2023-12-29 00:00:00,2023,CN:OOE,China,13,-0.076206266,-0.027481702,0.057152888,10.17590991,-0.076205534,1.68,1.56,46.7,0.0043,129.4194,7.149575,46.7
2017-12-29 00:00:00,2017,J:PHOT,Japan,36,-0.01559141,0.037585094,0.047308029,13.36128358,-0.015584265,0.9,0.88,47.58,0.0009,104.0111,112.9519,47.58
2014-12-31 00:00:00,2014,J:OZN,Japan,35,0.003083979,0.01973825,0.045022305,12.90243042,0.00307206,1.38,1.38,44.53,0,99.06969,119.3213,44.53
2019-12-31 00:00:00,2019,CN:CTE,China,28,0.018223209,0.045637866,0.097878413,11.41260711,0.211246935,0.18,0.18,9.21,0.0014,108.4201,7.020547,9.21
2019-12-31 00:00:00,2019,CN:ZCO,China,33,0.291896903,0.148717489,0.206254759,10.65699673,0.291898611,0.2,0.25,42.41,0.0014,108.4201,7.020547,42.41
2023-12-29 00:00:00,2023,CN:GLP,China,28,-0.01219365,0.054490921,0.073861454,10.35081763,-0.012195276,0,0,35.69,0.0043,129.4194,7.149575,35.69
2021-12-31 00:00:00,2021,U:AVD,USA,28,0.146845092,0.033515562,0.114189265,6.228511004,0.145348575,0.49,0.56,31.94,0.0001,117.6295,1,31.94
2016-12-30 00:00:00,2016,U:BHE,USA,36,0.075836763,0.070363829,0.059796113,7.307068168,0.075838379,0,0,31.07,0.0003,101.8627,1,31.07
2022-12-30 00:00:00,2022,CN:YIL,China,28,-0.270837207,0.181440139,0.420312099,10.8208637,-0.278008665,1,0.67,44.78,0.0033,125.2218,6.982929,44.78
2021-12-31 00:00:00,2021,CN:BOC,China,60,0.008790586,0.008097358,0.0050989,12.10595613,0.008752545,6.88,6.94,42.57,0.0001,117.6295,6.367165,42.57
2020-12-31 00:00:00,2020,U:GPI,USA,55,0.103784388,0.142249207,0.051025846,7.783940426,0.10377727,0.92,1.01,40.11,0.0001,109.8968,1,40.11
2022-12-30 00:00:00,2022,EXPN,Ireland,73,-0.031669072,0.019340125,0.044239225,10.16259421,-0.031633998,1.31,1.26,69.86,0.0033,125.2218,0.9445572,69.86
2019-12-31 00:00:00,2019,COKE,USA,20,0.051414163,-0.020064141,0.073970815,7.615066672,0.051416813,0.35,0.37,9.7,0.0014,108.4201,1,9.7
2018-12-31 00:00:00,2018,J:YAHO,Japan,20,-0.097077872,-0.056431584,0.10934682,14.09349753,-0.097075701,0.48,0.43,57.92,0.002,105.9979,112.2248,57.92
2014-12-31 00:00:00,2014,D:KD8,Germany,48,0.018943421,0.02317527,0.008497211,9.205592117,0.018941155,0,0,20.76,0,99.06969,0.8121961,20.76
2021-12-31 00:00:00,2021,CN:JPT,China,49,-0.086726493,0.006159521,0.122003151,10.1140827,-0.08668016,0.2,0.18,20.35,0.0001,117.6295,6.367165,20.35
2018-12-31 00:00:00,2018,U:MS,USA,62,-0.106786611,-0.049175869,0.050444086,11.13025937,-0.106781339,3.03,2.7,65.93,0.002,105.9979,1,65.93
2019-12-31 00:00:00,2019,REG,USA,67,-0.029983213,-0.028776563,0.0050989,9.265927385,-0.029980685,3.71,3.6,78.33,0.0014,108.4201,1,78.33
2018-12-31 00:00:00,2018,J:DPN,Japan,27,-0.125290849,-0.043295581,0.080629849,13.52084402,-0.125285453,2.79,2.44,52.84,0.002,105.9979,112.2248,52.84
2017-12-29 00:00:00,2017,U:C,USA,60,-0.014442503,0.009218064,0.023073888,12.18963986,-0.014436771,1.72,1.7,86.5126,0.0009,104.0111,1,86.5126
2014-12-31 00:00:00,2014,U:MAC,USA,67,0.054753101,0.097199491,0.039310146,9.486020205,0.054755071,3.12,3.29,45.47,0,99.06969,1,45.47
2014-12-31 00:00:00,2014,K:AGIL,China,15,-0.034999401,-0.024201952,0.065227778,9.756965864,-0.035011148,10.77,10.39,50.65,0,99.06969,6.124219,50.65
2020-12-31 00:00:00,2020,I:JUVE,Italy,79,0.002130574,-0.008837917,0.126523575,6.988062567,0.002210446,0,0,38.07,0.0001,109.8968,0.8218965,38.07
2016-12-30 00:00:00,2016,U:GLT,USA,26,0.045444776,0.034702065,0.010301165,6.947360534,0.040056781,2.09,2.18,47.48,0.0003,101.8627,1,47.48
2016-12-30 00:00:00,2016,U:NPO,USA,30,0.107905867,0.062575157,0.095830773,7.271620312,0.107887523,1.25,1.38,43.12,0.0003,101.8627,1,43.12
2017-12-29 00:00:00,2017,TCOM,China,73,-0.042968944,-0.057574993,0.029891242,10.04728309,-0.042969275,0,0,15.69,0.0009,104.0111,6.59355,15.69
2017-12-29 00:00:00,2017,OMER,USA,28,-0.063612268,-0.006005551,0.298030713,6.838094327,-0.063619388,0,0,35.14,0.0009,104.0111,1,35.14
2018-12-31 00:00:00,2018,M:TIE1,Finland,73,-0.074567691,-0.036985533,0.092434529,7.465941474,-0.074564423,5.09,4.71,69.05,0.002,105.9979,0.8787457,69.05
2016-12-30 00:00:00,2016,U:HRB,USA,72,0.047934381,0.0016319,0.042389181,8.468341125,0.037453347,3.83,3.97,26.81,0.0003,101.8627,1,26.81
2014-12-31 00:00:00,2014,CN:TTB,China,20,0.067179407,0.022657536,0.038949203,10.27764292,0.067177831,1.08,1.15,22.41,0,99.06969,6.124219,22.41
2015-12-31 00:00:00,2015,U:HUM,USA,63,0.060126427,0.000748596,0.058021132,10.18336865,0.058401285,0.65,0.69,85.42,0.0001,99.79242,1,85.42
2017-12-29 00:00:00,2017,U:CACI,USA,73,0.003031451,-0.015827095,0.059130782,8.089052934,0.003031935,0,0,53.06,0.0009,104.0111,1,53.06
2022-12-30 00:00:00,2022,U:DNMR,USA,30,-0.270837207,-0.141232058,0.172891791,5.201200556,-0.278008665,0,0,11.4,0.0033,125.2218,1,11.4
2020-12-31 00:00:00,2020,CN:SPN,China,16,-0.048506715,-0.005402241,0.04006272,8.682563552,-0.048513451,2.3,2.19,53.58,0.0001,109.8968,6.544182,53.58
2016-12-30 00:00:00,2016,FNMA,USA,61,-0.131400181,0.216058561,0.420312099,8.415497065,-0.131403384,0,0,29.95,0.0003,101.8627,1,29.95
2019-12-31 00:00:00,2019,SENEB,USA,20,0.108107813,0.094280806,0.043925471,4.274998062,0.108062278,0,0,29.59,0.0014,108.4201,1,29.59
2023-12-29 00:00:00,2023,K:CHIF,China,20,-0.067724723,-0.024470411,0.066370897,10.56403819,-0.067788452,7.19,6.7,53.85,0.0043,129.4194,7.149575,53.85
2020-12-31 00:00:00,2020,K:PEEH,China,12,0.067302772,0.108545975,0.053161936,9.679343501,0.067307692,0.25,0.27,26.05,0.0001,109.8968,6.544182,26.05
2019-12-31 00:00:00,2019,IART,USA,38,-0.044436372,-0.009143461,0.05191439,8.51804283,-0.04443426,0,0,55.23,0.0014,108.4201,1,55.23
2019-12-31 00:00:00,2019,U:CBT,USA,28,0.011279061,0.01967516,0.062470732,7.903814219,0.011279642,2.95,2.98,78.83,0.0014,108.4201,1,78.83
2020-12-31 00:00:00,2020,GTHX,USA,87,-0.014786823,0.199387,0.4004595,6.528615596,-0.014782934,0,0,43.67,0.0001,109.8968,1,43.67
2015-12-31 00:00:00,2015,U:EQR,USA,67,0.029169894,0.030262564,0.0050989,10.30093326,0.023559803,2.71,2.77,38.27,0.0001,99.79242,1,38.27
2020-12-31 00:00:00,2020,RPRX,USA,67,0.174823725,0.070708682,0.171908511,9.874368684,0.174882246,1.2,1.41,23.05,0.0001,109.8968,1,23.05
2020-12-31 00:00:00,2020,U:APTV,Ireland,37,0.097627787,0.126758601,0.092381206,10.46827821,0.097641021,0,0,59.44,0.0001,109.8968,0.8218965,59.44
2019-12-31 00:00:00,2019,U:DSX,Greece,44,-0.106133494,-0.024094312,0.098904911,5.795844962,-0.106314188,0,0,14,0.0014,108.4201,0.89996,14
2022-12-30 00:00:00,2022,U:C,USA,60,-0.065683599,0.034132402,0.088006368,11.38057977,-0.065688918,4.51,4.21,85.1,0.0033,125.2218,1,85.1
2017-12-29 00:00:00,2017,U:UHT,USA,67,0.012007595,0.001447621,0.027909492,6.938875968,0.00334575,3.54,3.53,21.58,0.0009,104.0111,1,21.58
2015-12-31 00:00:00,2015,PLAY,USA,58,0.08870059,0.034099753,0.049046875,7.457441936,0.088686572,0,0,23.7,0.0001,99.79242,1,23.7
2016-12-30 00:00:00,2016,LAMR,USA,73,0.025938844,0.014072028,0.038029713,8.623632125,0.014331649,4.52,4.59,29.69,0.0003,101.8627,1,29.69
2020-12-31 00:00:00,2020,H:ADYE,Netherlands,73,0.18912778,0.072130547,0.13761184,10.96363531,0.189138617,0,0,43.12,0.0001,109.8968,0.8218965,43.12
2022-12-30 00:00:00,2022,U:HTH,USA,63,0.007056153,0.068923123,0.084301315,7.569613011,0.007044778,2,2.01,26.84,0.0033,125.2218,1,26.84
2020-12-31 00:00:00,2020,T:BIOT,China,49,0,0.000692556,0.045597235,6.467232779,0,5.96,5.96,42.33,0.0001,109.8968,6.544182,42.33
2017-12-29 00:00:00,2017,U:ELS,USA,67,-0.00888247,0.01725439,0.024602505,8.964341363,-0.014284202,2.19,2.16,49.09,0.0009,104.0111,1,49.09
2018-12-31 00:00:00,2018,CN:RRE,China,15,-0.051274399,-0.000305083,0.05347972,10.4506805,-0.051312655,5.28,5.01,40.6,0.002,105.9979,6.885528,40.6
2014-12-31 00:00:00,2014,U:BRO,USA,64,0.022049984,0.009051202,0.01388044,8.46001313,0.020068176,1.34,1.37,40.74,0,99.06969,1,40.74
2015-12-31 00:00:00,2015,DCC,Ireland,51,-0.051927139,0.048261293,0.102761616,8.519093385,-0.051925858,2.21,2.1,54.02,0.0001,99.79242,0.9184513,54.02
2019-12-31 00:00:00,2019,UFPI,USA,24,-0.038303694,0.071108106,0.166550121,7.982180744,-0.038306048,0.84,0.81,24.68,0.0014,108.4201,1,24.68
2023-12-29 00:00:00,2023,GERN,USA,28,0.092943854,0.001705509,0.099040408,7.043910726,0.093263112,0,0,36,0.0043,129.4194,1,36
2017-12-29 00:00:00,2017,U:SJM,USA,20,0.064883683,0.06135425,0.049011059,9.554877145,0.064884385,2.51,2.67,74.44,0.0009,104.0111,1,74.44
2015-12-31 00:00:00,2015,CN:AIR,China,45,0.06318699,0.050523019,0.141923074,11.19984695,0.063196112,0.61,0.65,39.52,0.0001,99.79242,6.4527,39.52
2015-12-31 00:00:00,2015,DOX,USA,73,-0.032393266,-0.011824981,0.051976614,9.012463659,-0.040447643,1.25,1.2,33.44,0.0001,99.79242,1,33.44
2018-12-31 00:00:00,2018,D:BNR,Germany,51,-0.081193714,-0.109046414,0.033510522,8.669058977,-0.081218723,2.92,2.68,62.91,0.002,105.9979,0.8787457,62.91
2019-12-31 00:00:00,2019,D:RRTL,Luxembourg,48,0.017994859,0.005642222,0.036718604,8.825044001,0.010109275,9.1,9.19,49.9,0.0014,108.4201,0.89996,49.9
2018-12-31 00:00:00,2018,MGPI,USA,20,-0.160908356,-0.101126468,0.058693211,6.868660958,-0.160906402,0.56,0.47,40.87,0.002,105.9979,1,40.87
2018-12-31 00:00:00,2018,CN:ANS,China,33,-0.070645936,-0.058089684,0.011274862,10.35915167,-0.070652091,4.52,4.2,52.53,0.002,105.9979,6.885528,52.53
2014-12-31 00:00:00,2014,U:TDG,USA,37,-0.007275062,0.021633865,0.032961662,9.239931213,-0.007280353,0,0,12.77,0,99.06969,1,12.77
2023-12-29 00:00:00,2023,CN:SZA,China,45,-0.05579508,-0.018098598,0.033052797,9.486945066,-0.055800798,0,0,46.09,0.0043,129.4194,7.149575,46.09
2014-12-31 00:00:00,2014,U:RSG,USA,49,0.023163599,0.012931012,0.025316004,9.560727489,0.008043804,2.78,2.83,57.04,0,99.06969,1,57.04
2017-12-29 00:00:00,2017,J:MZYA,Japan,53,0.120318464,0.109692456,0.033010994,13.26110062,0.120316639,1.37,1.53,54.45,0.0009,104.0111,112.9519,54.45
2023-12-29 00:00:00,2023,U:ITGR,USA,38,0.135972667,0.081814052,0.050908747,8.102283624,0.135976606,0,0,34.45,0.0043,129.4194,1,34.45
2023-12-29 00:00:00,2023,CN:HLA,China,35,-0.053012884,-0.034547363,0.047651629,9.989725339,-0.053016591,0.97,0.91,26.79,0.0043,129.4194,7.149575,26.79
2023-12-29 00:00:00,2023,CN:TRM,China,80,-0.114956319,-0.060756417,0.058644519,10.62591801,-0.114957071,1,0.89,75.36,0.0043,129.4194,7.149575,75.36
2020-12-31 00:00:00,2020,CDNS,USA,73,0.173086851,0.087382106,0.076574511,10.5467762,0.173086788,0,0,86.5126,0.0001,109.8968,1,86.5126
2019-12-31 00:00:00,2019,U:RES,USA,13,0.32934949,0.009282861,0.316852944,7.024631237,0.352179906,0,0,18.7,0.0014,108.4201,1,18.7
2020-12-31 00:00:00,2020,CN:HFT,China,28,-0.128246233,-0.041221883,0.118064776,9.490879242,-0.144444466,2.61,2.23,24.61,0.0001,109.8968,6.544182,24.61
2014-12-31 00:00:00,2014,U:VMI,USA,34,-0.058042158,-0.018609533,0.035093282,8.047170362,-0.060789853,1.18,1.11,21.62,0,99.06969,1,27.36
2014-12-31 00:00:00,2014,CN:QHR,China,36,0.08474611,0.055344633,0.026062021,10.94257097,0.090475782,2.48,2.69,6.8797,0,99.06969,6.124219,6.8797
2017-12-29 00:00:00,2017,WSC,USA,73,0.209539564,0.0831366,0.112244024,6.980066638,0.209525524,0,0,27.75,0.0009,104.0111,1,27.75
2019-12-31 00:00:00,2019,F:TCH,France,36,-0.076190476,-0.046398622,0.033951361,5.647917342,-0.074358054,0,0,69.48,0.0014,108.4201,0.89996,69.48
2014-12-31 00:00:00,2014,J:MIFU,Japan,65,-0.051157762,-0.00968604,0.048775097,14.97749437,-0.051158441,0.68,0.64,63.61,0,99.06969,119.3213,63.61
2014-12-31 00:00:00,2014,J:MEJH,Japan,20,0.033802151,0.084028281,0.060611552,13.64177769,0.033802959,0.73,0.75,36.99,0,99.06969,119.3213,36.99
2017-12-29 00:00:00,2017,H:LIGH,Netherlands,36,-0.03850826,-0.035875153,0.013242095,8.383844639,-0.038490695,3.59,3.46,77.74,0.0009,104.0111,0.8452995,77.74
2015-12-31 00:00:00,2015,U:AEO,USA,56,0.00350418,0.00260641,0.016838473,8.01196852,-0.004497637,3.23,3.21,41.16,0.0001,99.79242,1,41.16
2018-12-31 00:00:00,2018,VRSN,USA,73,-0.04978885,-0.021577119,0.105198967,9.794037575,-0.049788401,0,0,47.04,0.002,105.9979,1,47.04
2022-12-30 00:00:00,2022,U:CLB,Netherlands,13,-0.065029794,0.16440508,0.257963031,6.845826682,-0.065033372,0.2,0.18,66.66,0.0033,125.2218,0.9445572,66.66
2019-12-31 00:00:00,2019,U:TWO,USA,67,0.033043572,0.045901793,0.011839584,8.291493877,0.005501568,10.94,10.7005,33.42,0.0014,108.4201,1,33.42
2021-12-31 00:00:00,2021,J:THAK,Japan,35,0.037262156,0.044733574,0.061549188,12.79411817,0.022869708,0.92,0.94,64.72,0.0001,117.6295,113.9235,64.72
2015-12-31 00:00:00,2015,AGIO,USA,28,0.005084992,-0.025418212,0.077482896,7.801239918,0.005108567,0,0,20.14,0.0001,99.79242,1,20.14
2018-12-31 00:00:00,2018,F:ORA,France,48,-0.047231548,0.018621594,0.072890439,10.53617057,-0.06629295,4.95,4.62,74.25,0.002,105.9979,0.8787457,74.25
2015-12-31 00:00:00,2015,U:F,USA,37,-0.016746154,0.017719314,0.073681126,10.91362594,-0.016747632,4.26,4.19,79.06,0.0001,99.79242,1,79.06
2018-12-31 00:00:00,2018,J:TAN,Japan,28,-0.129259468,-0.086017629,0.037721663,14.89540543,-0.129259704,4.86,4.23,81.52,0.002,105.9979,112.2248,81.52
2018-12-31 00:00:00,2018,CSGS,USA,73,-0.088421853,-0.071613411,0.064038584,6.964929248,-0.09410265,2.64,2.4,42.44,0.002,105.9979,1,42.44
2022-12-30 00:00:00,2022,U:AN,USA,55,-0.134048238,0.025029798,0.150659984,8.579061275,-0.134048026,0,0,57.74,0.0033,125.2218,1,57.74
2022-12-30 00:00:00,2022,U:ESRT,USA,67,-0.121348315,0.016086847,0.125146248,6.985910052,-0.125813519,2.08,1.82,63.84,0.0033,125.2218,1,63.84
2020-12-31 00:00:00,2020,U:CTLT,USA,28,0.082484302,0.067496161,0.037665779,9.749175443,0.082484371,0,0,54.24,0.0001,109.8968,1,54.24
2015-12-31 00:00:00,2015,U:ESE,USA,38,-0.076769722,0.0046928,0.071609255,6.838555243,-0.078771485,0.89,0.82,41.18,0.0001,99.79242,1,41.18
2017-12-29 00:00:00,2017,VSTM,USA,87,-0.27081138,-0.118680384,0.195546964,5.000517616,-0.128886542,0,0,26.52,0.0009,104.0111,1,26.52
2023-12-29 00:00:00,2023,CN:BI1,China,62,-0.044577704,-0.032895832,0.018203336,10.26065872,-0.04456826,0.29,0.28,39.52,0.0043,129.4194,7.149575,39.52
2021-12-31 00:00:00,2021,U:SKX,USA,31,-0.033832125,0.011784786,0.073948834,8.675011993,-0.033837639,0,0,21.09,0.0001,117.6295,1,21.09
2023-12-29 00:00:00,2023,FWONA,USA,48,0.01132102,0.008454555,0.011108267,7.237397098,0.011331816,0,0,37.56,0.0043,129.4194,1,37.56
2020-12-31 00:00:00,2020,U:MS,USA,62,0.108366393,0.131861043,0.14196906,11.72791022,0.108361411,2.04,2.26,61.36,0.0001,109.8968,1,61.36
2017-12-29 00:00:00,2017,U:LDOS,USA,73,0.020745207,0.031094601,0.021440109,9.186897728,0.015730445,1.98,2.01,77.69,0.0009,104.0111,1,77.69
2023-12-29 00:00:00,2023,F:NXI,France,15,0.215715629,0.07025236,0.137086274,6.852020557,0.215730886,10.9404,10.7005,65.94,0.0043,129.4194,0.9163172,65.94
2021-12-31 00:00:00,2021,J:CSN,Japan,50,0.061802094,-0.032152906,0.098803238,12.61255191,0.041363691,3.06,3.18,53.78,0.0001,117.6295,113.9235,53.78
2016-12-30 00:00:00,2016,PAGP,USA,46,-0.013592789,0.007919461,0.037563532,8.159022844,-0.013651733,6.34,6.26,10.01,0.0003,101.8627,1,10.01
2019-12-31 00:00:00,2019,H:WH,Netherlands,65,-0.072817696,0.006831868,0.072732656,6.697342842,-0.072813201,10.9404,10.7005,56.93,0.0014,108.4201,0.89996,56.93
2017-12-29 00:00:00,2017,J:KNN,Japan,20,0.036363534,0.097256187,0.05311167,13.77400719,0.036363674,0.77,0.8,72.52,0.0009,104.0111,112.9519,72.52
2014-12-31 00:00:00,2014,D:DUE,Germany,35,0.075513321,0.090990627,0.136444667,7.852532394,0.075522031,1.95,2.1,28.81,0,99.06969,0.8121961,28.81
2017-12-29 00:00:00,2017,F:ICAD,France,65,0.049844504,0.028050204,0.030047828,8.711431791,0.049847587,4.88,5.13,76.46,0.0009,104.0111,0.8452995,76.46
2021-12-31 00:00:00,2021,J:YHOO,Japan,73,-0.112500223,-0.021215395,0.088929937,14.97749437,-0.112499451,0.83,0.74,60.97,0.0001,117.6295,113.9235,60.97
2016-12-30 00:00:00,2016,FCNCA,USA,60,-0.003030347,0.070592915,0.133452176,8.270486702,-0.003845046,0.34,0.34,18.93,0.0003,101.8627,1,18.93
2015-12-31 00:00:00,2015,U:FCN,USA,87,-0.072766185,-0.051452345,0.141096504,7.282135554,-0.072764953,0,0,40.19,0.0001,99.79242,1,40.19
2023-12-29 00:00:00,2023,PRQR,Netherlands,87,0.27756654,0.169680763,0.249414376,5.079477043,0.277446538,0,0,42.34,0.0043,129.4194,0.9163172,42.34
2014-12-31 00:00:00,2014,F:PUB,France,73,0.009818946,0.03164846,0.032154086,9.487160416,0.010958646,1.84,1.86,68.61,0,99.06969,0.8121961,68.61
2017-12-29 00:00:00,2017,QDEL,USA,28,0.141082623,0.000820301,0.121507145,7.295579023,0.141095127,0,0,43.47,0.0009,104.0111,1,43.47
2020-12-31 00:00:00,2020,SPRO,USA,87,0.170171421,0.202964026,0.052863223,6.267864465,0.170198602,0,0,38.94,0.0001,109.8968,1,38.94
2022-12-30 00:00:00,2022,MRVI,USA,28,-0.038314945,-0.14897516,0.164280373,7.54026565,-0.038307677,0,0,52.6,0.0033,125.2218,1,52.6
2017-12-29 00:00:00,2017,J:POLA,Japan,28,-0.024690793,0.05715678,0.081791491,13.71705106,-0.035365954,1.33,1.28,46.54,0.0009,104.0111,112.9519,46.54
2018-12-31 00:00:00,2018,IBTX,USA,60,-0.200078907,-0.112064576,0.096074189,7.244648855,-0.196877168,1.22,0.98,28.01,0.002,105.9979,1,28.01
2019-12-31 00:00:00,2019,J:HMN,Japan,33,0.052869905,0.115333034,0.060316593,13.44708441,0.052871532,1.86,1.96,66.43,0.0014,108.4201,109.1786,66.43
2022-12-30 00:00:00,2022,F:ADP,France,45,-0.146842292,0.025199533,0.154382736,9.424633675,-0.146848399,0,0,64.24,0.0033,125.2218,0.9445572,64.24
2016-12-30 00:00:00,2016,AVAV,USA,37,-0.051919499,0.036826054,0.124898497,6.441743671,-0.05194295,0,0,31.01,0.0003,101.8627,1,31.01
2020-12-31 00:00:00,2020,EXC,USA,49,0.028001132,0.060752031,0.047710568,10.62591825,0.028000767,3.62,3.73,54.66,0.0001,109.8968,1,54.66
2014-12-31 00:00:00,2014,U:TMO,USA,38,-0.029791041,0.011986104,0.075977529,10.82215825,-0.030938384,0.48,0.46,66.96,0,99.06969,1,66.96
2019-12-31 00:00:00,2019,K:SHUI,China,15,0.042773438,0.031136599,0.016126523,9.531437153,0.042682521,7.02,7.32,66.32,0.0014,108.4201,7.020547,66.32
2014-12-31 00:00:00,2014,MSFT,USA,73,-0.028445478,0.003024922,0.027914187,12.85547769,-0.028445997,2.67,2.59,86.5126,0,99.06969,1,86.5126
2020-12-31 00:00:00,2020,D:CON,Germany,30,0.081722245,0.105754194,0.128996795,10.11134405,0.08172255,2.44,2.64,77.74,0.0001,109.8968,0.8218965,77.74
2016-12-30 00:00:00,2016,U:NL,USA,34,0.304004476,0.216058561,0.420312099,5.983810328,0.303997898,6.13,8,15.3,0.0003,101.8627,1,15.3
2022-12-30 00:00:00,2022,ICHR,USA,34,-0.099406187,0.040663728,0.13528373,6.651675227,-0.097535384,0,0,43.97,0.0033,125.2218,1,43.97
2018-12-31 00:00:00,2018,J:HSZK,Japan,36,-0.232678899,-0.14897516,0.113264794,13.08933241,-0.241770719,1.05,0.79,6.8797,0.002,105.9979,112.2248,6.8797
2015-12-31 00:00:00,2015,K:LEGE,China,35,-0.040241828,0.069648655,0.096481413,11.37853725,-0.040244178,3.37,3.23,73.22,0.0001,99.79242,6.4527,73.22
2014-12-31 00:00:00,2014,U:CAG,USA,20,-0.006571702,0.034664337,0.036572951,9.657374715,0.00528659,2.76,2.74,67.32,0,99.06969,1,67.32
2021-12-31 00:00:00,2021,D:BFSA,Luxembourg,42,0.133716161,0.00889358,0.109962125,7.893572074,0.133671743,1.75,1.98,76.21,0.0001,117.6295,0.8848417,76.21
2018-12-31 00:00:00,2018,J:TIN,Japan,37,-0.125175809,-0.08495263,0.083591862,12.05456987,-0.125179791,3.51,3.07,26.44,0.002,105.9979,112.2248,26.44
2015-12-31 00:00:00,2015,U:MGM,USA,70,-0.000880749,0.078872104,0.154454429,9.459786167,0.001556208,0,0,58.01,0.0001,99.79242,1,58.01
2016-12-30 00:00:00,2016,U:GDOT,USA,73,-0.023353403,0.008479578,0.067483503,7.074997038,-0.023228525,0,0,25.58,0.0003,101.8627,1,25.58
2016-12-30 00:00:00,2016,J:IAN,Japan,35,-0.033495685,0.053348748,0.085622997,12.98880387,-0.033509766,1.55,1.5,64.47,0.0003,101.8627,116.0823,64.47
2018-12-31 00:00:00,2018,U:REX,USA,28,-0.021267929,-0.033760998,0.024284181,6.065968869,-0.021280461,0,0,38.77,0.002,105.9979,1,38.77
2015-12-31 00:00:00,2015,F:MMB,France,27,-0.01503856,0.036689301,0.045689795,8.190764747,-0.015035972,4.73,4.65,66.54,0.0001,99.79242,0.9184513,66.54
2023-12-29 00:00:00,2023,D:COP,Germany,73,0.06888629,0.007657613,0.072623912,7.617951299,0.068886344,1.32,1.41,45.94,0.0043,129.4194,0.9163172,45.94
2019-12-31 00:00:00,2019,CN:JYA,China,45,0.072982346,0.031929299,0.038857054,10.29188008,0.072961469,0,0,26.05,0.0014,108.4201,7.020547,26.05
2022-12-30 00:00:00,2022,D:FQT,Austria,45,0.040706356,0.048836799,0.045987911,5.92203408,0.040746319,0.71,0.74,54.77,0.0033,125.2218,0.9445572,54.77
2019-12-31 00:00:00,2019,U:LTC,USA,67,-0.039503154,-0.039013808,0.054766149,7.484188852,-0.043583873,5.09,4.87,33.91,0.0014,108.4201,1,33.91
2015-12-31 00:00:00,2015,J:CSN,Japan,50,-0.012936183,0.029017435,0.036637618,12.56531055,-0.026194227,2.37,2.31,18.3,0.0001,99.79242,121.69,18.3
2015-12-31 00:00:00,2015,ENTG,USA,30,-0.025710531,0.002846933,0.050855566,7.531150371,-0.025694198,0,0,49.05,0.0001,99.79242,1,49.05
2018-12-31 00:00:00,2018,U:CL,USA,28,-0.062972242,-0.033623933,0.089309988,10.85172007,-0.062972141,2.82,2.64,86.5126,0.002,105.9979,1,86.5126
2020-12-31 00:00:00,2020,U:WTRG,USA,49,0.044390526,0.057723871,0.042391214,9.358664683,0.044389919,2.12,2.21,52.64,0.0001,109.8968,1,52.64
2014-12-31 00:00:00,2014,J:TINF,Japan,73,-0.016260163,-0.017013757,0.044640671,11.9809797,-0.016225147,1.48,1.46,30.1,0,99.06969,119.3213,30.1
2022-12-30 00:00:00,2022,PGC,USA,60,-0.09703357,0.040635674,0.136497203,6.502805038,-0.097036646,0.54,0.49,38.25,0.0033,125.2218,1,38.25
